2022/03/24 15:14:59 [emerg] 1#1: host not found in upstream "ts-voucher-service" in /usr/local/openresty/nginx/conf/nginx.conf:298
nginx: [emerg] host not found in upstream "ts-voucher-service" in /usr/local/openresty/nginx/conf/nginx.conf:298
172.19.0.1 - - [24/Mar/2022:15:26:07 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "GET /api/v1/contactservice/contacts/account/d0755920-da08-483a-8c26-b061cb20f1c7 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:08 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:09 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:09 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:09 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:09 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:09 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:09 +0800] "GET /api/v1/contactservice/contacts/account/44aaca35-267d-4e59-acf0-fa733008cafe HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:09 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:09 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:10 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:10 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:10 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:10 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:10 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "GET /api/v1/contactservice/contacts/account/c9f79bf3-6c5d-4080-a759-e297fa832f6a HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:11 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:12 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:12 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:12 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:12 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:12 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "GET /api/v1/contactservice/contacts/account/b59d328e-3213-4713-8900-015e47da3acd HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:13 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "GET /api/v1/contactservice/contacts/account/a72bc29d-6928-449f-adde-42cc55987e59 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:14 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "GET /api/v1/contactservice/contacts/account/9e253ac7-c571-4767-bca0-ce899275f062 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:15 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:16 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:16 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:16 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:16 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:16 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:16 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "GET /api/v1/contactservice/contacts/account/7380f4e7-5c62-45c0-abdf-45492d074bec HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:17 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "GET /api/v1/contactservice/contacts/account/68f8125e-3c81-425c-95c3-5b33523a4daa HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:18 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "GET /api/v1/contactservice/contacts/account/d87f8c99-7d46-440d-840b-1f906b1618ad HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:19 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:20 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:20 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:21 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:21 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:21 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:22 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:22 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:22 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:22 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:22 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:22 +0800] "GET /api/v1/contactservice/contacts/account/6f2e4a5f-07c4-4975-b588-0244ade045d5 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:22 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:23 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:23 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:23 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:23 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:23 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "GET /api/v1/contactservice/contacts/account/cce3f280-e784-49c8-9276-191a2072c899 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:24 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:25 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:25 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "GET /api/v1/contactservice/contacts/account/dd1b8e1d-4386-46bc-9284-9bd4eb801d26 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:26:26 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
